Age,Attrition,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,Over18,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,OverTime_flag,perf_rating_s,job_involve_s,job_sat_s,env_sat_s,rel_sat_s,Performance_Score,years_in_role_s,train_last_year_s,Efficiency_Score,worklife_s,Mentor_Feedback_Score,monthly_income_s,Engagement_Score,Composite_Score,Composite_Rank
32,No,Travel_Rarely,548,Research & Development,1,3,Life Sciences,1,96,2,Male,66,3,2,Research Scientist,2,Married,6220,7346,1,Y,No,17,3,2,80,2,10,3,3,10,4,0,9,0,0.0,66.66666666666667,33.333333333333336,33.333333333333336,33.333333333333336,25.0,22.22222222222222,50.0,33.33,66.66666666666667,40.0,27.44075829383886,44.31,31.81,1156
36,No,Travel_Rarely,132,Research & Development,6,3,Life Sciences,1,97,2,Female,55,4,1,Laboratory Technician,4,Married,3038,22002,3,Y,No,12,3,2,80,0,5,3,3,1,0,0,0,0,0.0,100.0,100.0,33.333333333333336,33.333333333333336,41.67,0.0,50.0,20.0,66.66666666666667,40.0,10.684570826750921,54.27,38.97,791
31,No,Travel_Rarely,746,Research & Development,8,4,Life Sciences,1,98,3,Female,61,3,2,Manufacturing Director,4,Single,4424,20682,1,Y,No,23,4,4,80,0,11,2,3,11,7,1,8,0,100.0,66.66666666666667,100.0,66.66666666666667,100.0,90.0,38.888888888888886,33.333333333333336,36.67,66.66666666666667,78.33,17.983149025803055,40.53,70.16,28
35,No,Travel_Rarely,776,Sales,1,4,Marketing,1,100,3,Male,32,2,2,Sales Executive,1,Single,4312,23016,0,Y,No,14,3,2,80,0,16,2,3,15,13,2,8,0,0.0,33.333333333333336,0.0,66.66666666666667,33.333333333333336,16.67,72.22222222222223,33.333333333333336,56.67,66.66666666666667,55.0,17.393364928909953,23.62,31.46,1175
45,No,Travel_Rarely,193,Research & Development,6,4,Other,1,101,4,Male,52,3,3,Research Director,1,Married,13245,15067,4,Y,Yes,14,3,2,80,0,17,3,4,0,0,0,0,1,0.0,66.66666666666667,0.0,100.0,33.333333333333336,26.67,0.0,50.0,20.0,100.0,76.67,64.43391258557135,69.11,39.2,777
37,No,Travel_Rarely,397,Research & Development,7,4,Medical,1,102,1,Male,30,3,3,Research Director,3,Single,13664,25258,4,Y,No,13,3,1,80,0,16,3,4,5,2,0,2,0,0.0,66.66666666666667,66.66666666666667,0.0,0.0,23.33,11.11111111111111,50.0,26.67,100.0,20.0,66.64033701948394,59.99,29.0,1275
46,No,Travel_Rarely,945,Human Resources,5,2,Medical,1,103,2,Male,80,3,2,Human Resources,2,Divorced,5021,10425,8,Y,Yes,22,4,4,80,1,16,2,3,4,2,0,2,1,100.0,66.66666666666667,33.333333333333336,33.333333333333336,100.0,76.67,11.11111111111111,33.333333333333336,20.0,66.66666666666667,63.33,21.126908899420748,51.78,59.6,118
30,No,Travel_Rarely,852,Research & Development,1,1,Life Sciences,1,104,4,Male,55,2,2,Laboratory Technician,4,Married,5126,15998,1,Y,Yes,12,3,3,80,2,10,1,2,10,8,3,0,1,0.0,33.333333333333336,100.0,100.0,66.66666666666667,38.33,44.44444444444444,16.666666666666668,33.33,33.333333333333336,75.0,21.67983149025803,35.34,42.38,587
35,No,Travel_Rarely,1214,Research & Development,1,3,Medical,1,105,2,Male,30,2,1,Research Scientist,3,Single,2859,26278,1,Y,No,18,3,1,80,0,6,3,3,6,4,0,4,0,0.0,33.333333333333336,66.66666666666667,33.333333333333336,0.0,20.0,22.22222222222222,50.0,33.33,66.66666666666667,28.33,9.741969457609269,20.56,24.0,1404
55,No,Travel_Rarely,111,Sales,1,2,Life Sciences,1,106,1,Male,70,3,3,Sales Executive,4,Married,10239,18092,3,Y,No,14,3,4,80,1,24,4,3,1,0,1,0,0,0.0,66.66666666666667,100.0,0.0,100.0,38.33,0.0,66.66666666666667,26.67,66.66666666666667,48.33,48.60452869931543,52.78,39.67,745
38,No,Non-Travel,573,Research & Development,6,3,Medical,1,107,2,Female,79,1,2,Research Scientist,4,Divorced,5329,15717,7,Y,Yes,12,3,4,80,3,17,3,3,13,11,1,9,1,0.0,0.0,100.0,33.333333333333336,100.0,28.33,61.111111111111114,50.0,56.67,66.66666666666667,63.33,22.748815165876778,19.1,37.86,863
34,No,Travel_Rarely,1153,Research & Development,1,2,Medical,1,110,1,Male,94,3,2,Manufacturing Director,2,Married,4325,17736,1,Y,No,15,3,3,80,0,5,2,3,5,2,1,3,0,0.0,66.66666666666667,33.333333333333336,0.0,66.66666666666667,25.0,11.11111111111111,33.333333333333336,20.0,66.66666666666667,36.67,17.461822011585046,40.32,28.05,1315
56,No,Travel_Rarely,1400,Research & Development,7,3,Life Sciences,1,112,4,Male,49,1,3,Manufacturing Director,4,Single,7260,21698,4,Y,No,11,3,1,80,0,37,3,2,6,4,0,2,0,0.0,0.0,100.0,100.0,0.0,25.0,22.22222222222222,50.0,33.33,33.333333333333336,51.67,32.917324907846236,13.17,28.89,1281
23,No,Travel_Rarely,541,Sales,2,1,Technical Degree,1,113,3,Male,62,3,1,Sales Representative,1,Divorced,2322,9518,3,Y,No,13,3,3,80,1,3,3,3,0,0,0,0,0,0.0,66.66666666666667,0.0,66.66666666666667,66.66666666666667,26.67,0.0,50.0,20.0,66.66666666666667,66.67,6.914165350184308,36.1,32.75,1113
51,No,Travel_Rarely,432,Research & Development,9,4,Life Sciences,1,116,4,Male,96,3,1,Laboratory Technician,4,Married,2075,18725,3,Y,No,23,4,2,80,2,10,4,3,4,2,0,3,0,100.0,66.66666666666667,100.0,100.0,33.333333333333336,86.67,11.11111111111111,66.66666666666667,33.33,66.66666666666667,70.0,5.613480779357556,35.58,65.84,56
30,No,Travel_Rarely,288,Research & Development,2,3,Life Sciences,1,117,3,Male,99,2,2,Healthcare Representative,4,Married,4152,15830,1,Y,No,19,3,1,80,3,11,3,3,11,10,10,8,0,0.0,33.333333333333336,100.0,66.66666666666667,0.0,28.33,55.55555555555556,50.0,53.33,66.66666666666667,43.33,16.550816219062664,23.29,34.83,1010
46,Yes,Travel_Rarely,669,Sales,9,2,Medical,1,118,3,Male,64,2,3,Sales Executive,4,Single,9619,13596,1,Y,No,16,3,4,80,0,9,3,3,9,8,4,7,0,0.0,33.333333333333336,100.0,66.66666666666667,100.0,38.33,44.44444444444444,50.0,46.67,66.66666666666667,78.33,45.33965244865719,34.8,45.47,435
40,No,Travel_Frequently,530,Research & Development,1,4,Life Sciences,1,119,3,Male,78,2,4,Healthcare Representative,2,Married,13503,14115,1,Y,No,22,4,4,80,1,22,3,2,22,3,11,11,0,100.0,33.333333333333336,33.333333333333336,66.66666666666667,100.0,73.33,16.666666666666668,50.0,30.0,33.333333333333336,71.67,65.79252238020011,42.98,59.86,113
51,No,Travel_Rarely,632,Sales,21,4,Marketing,1,120,3,Male,71,3,2,Sales Executive,4,Single,5441,8423,0,Y,Yes,22,4,4,80,0,11,2,1,10,7,1,0,1,100.0,66.66666666666667,100.0,66.66666666666667,100.0,90.0,38.888888888888886,33.333333333333336,36.67,0.0,65.0,23.33859926276988,52.67,69.98,29
30,No,Travel_Rarely,1334,Sales,4,2,Medical,1,121,3,Female,63,2,2,Sales Executive,2,Divorced,5209,19760,1,Y,Yes,12,3,2,80,3,11,4,2,11,8,2,7,1,0.0,33.333333333333336,33.333333333333336,66.66666666666667,33.333333333333336,21.67,44.44444444444444,66.66666666666667,53.33,33.333333333333336,48.33,22.11690363349131,35.51,34.08,1038
46,No,Travel_Frequently,638,Research & Development,1,3,Medical,1,124,3,Male,40,2,3,Healthcare Representative,1,Married,10673,3142,2,Y,Yes,13,3,3,80,1,21,5,2,10,9,9,5,1,0.0,33.333333333333336,0.0,66.66666666666667,66.66666666666667,20.0,50.0,83.33333333333333,63.33,33.333333333333336,60.0,50.8899420747762,47.02,38.72,807
32,No,Travel_Rarely,1093,Sales,6,4,Medical,1,125,2,Male,87,3,2,Sales Executive,3,Single,5010,24301,1,Y,No,16,3,1,80,0,12,0,3,11,8,5,7,0,0.0,66.66666666666667,66.66666666666667,33.333333333333336,0.0,26.67,44.44444444444444,0.0,26.67,66.66666666666667,28.33,21.068983675618746,41.76,29.18,1269
54,No,Travel_Rarely,1217,Research & Development,2,4,Technical Degree,1,126,1,Female,60,3,3,Research Director,3,Married,13549,24001,9,Y,No,12,3,1,80,1,16,5,1,4,3,0,3,0,0.0,66.66666666666667,66.66666666666667,0.0,0.0,23.33,16.666666666666668,83.33333333333333,43.33,0.0,0.0,66.0347551342812,59.75,29.3,1262
24,No,Travel_Rarely,1353,Sales,3,2,Other,1,128,1,Female,33,3,2,Sales Executive,3,Married,4999,17519,0,Y,No,21,4,1,80,1,4,2,2,3,2,0,2,0,100.0,66.66666666666667,66.66666666666667,0.0,0.0,68.33,11.11111111111111,33.333333333333336,20.0,33.333333333333336,6.67,21.011058451816744,41.74,45.43,436
28,No,Non-Travel,120,Sales,4,3,Medical,1,129,2,Male,43,3,2,Sales Executive,3,Married,4221,8863,1,Y,No,15,3,2,80,0,5,3,4,5,4,0,4,0,0.0,66.66666666666667,66.66666666666667,33.333333333333336,33.333333333333336,30.0,22.22222222222222,50.0,33.33,100.0,46.67,16.91416535018431,40.1,34.68,1017
58,No,Travel_Rarely,682,Sales,10,4,Medical,1,131,4,Male,37,3,4,Sales Executive,3,Single,13872,24409,0,Y,No,13,3,3,80,0,38,1,2,37,10,1,8,0,0.0,66.66666666666667,66.66666666666667,100.0,66.66666666666667,40.0,55.55555555555556,16.666666666666668,40.0,33.333333333333336,75.0,67.73565034228541,60.43,48.31,323
44,No,Non-Travel,489,Research & Development,23,3,Medical,1,132,2,Male,67,3,2,Laboratory Technician,2,Married,2042,25043,4,Y,No,12,3,3,80,1,17,3,4,3,2,1,2,0,0.0,66.66666666666667,33.333333333333336,33.333333333333336,66.66666666666667,28.33,11.11111111111111,50.0,26.67,100.0,58.33,5.4397051079515535,35.51,33.58,1077
37,Yes,Travel_Rarely,807,Human Resources,6,4,Human Resources,1,133,3,Male,63,3,1,Human Resources,1,Divorced,2073,23648,4,Y,Yes,22,4,4,80,0,7,3,3,3,2,0,2,1,100.0,66.66666666666667,0.0,66.66666666666667,100.0,75.0,11.11111111111111,50.0,26.67,66.66666666666667,78.33,5.602948920484465,45.57,61.42,89
32,No,Travel_Rarely,827,Research & Development,1,1,Life Sciences,1,134,4,Male,71,3,1,Research Scientist,1,Single,2956,15178,1,Y,No,13,3,4,80,0,1,2,3,1,0,0,0,0,0.0,66.66666666666667,0.0,100.0,100.0,33.33,0.0,33.333333333333336,13.33,66.66666666666667,93.33,10.252764612954186,37.43,38.95,792
20,Yes,Travel_Frequently,871,Research & Development,6,3,Life Sciences,1,137,4,Female,66,2,1,Laboratory Technician,4,Single,2926,19783,1,Y,Yes,18,3,2,80,0,1,5,3,1,0,1,0,1,0.0,33.333333333333336,100.0,100.0,33.333333333333336,35.0,0.0,83.33333333333333,33.33,66.66666666666667,70.0,10.09478672985782,30.7,39.27,771
34,No,Travel_Rarely,665,Research & Development,6,4,Other,1,138,1,Female,41,3,2,Research Scientist,3,Single,4809,12482,1,Y,No,14,3,3,80,0,16,3,3,16,13,2,10,0,0.0,66.66666666666667,66.66666666666667,0.0,66.66666666666667,30.0,72.22222222222223,50.0,63.33,66.66666666666667,36.67,20.01053185887309,41.34,39.37,768
37,No,Non-Travel,1040,Research & Development,2,2,Life Sciences,1,139,3,Male,100,2,2,Healthcare Representative,4,Divorced,5163,15850,5,Y,No,14,3,4,80,1,17,2,4,1,0,0,0,0,0.0,33.333333333333336,100.0,66.66666666666667,100.0,38.33,0.0,33.333333333333336,13.33,100.0,85.0,21.874670879410218,25.42,38.4,833
59,No,Non-Travel,1420,Human Resources,2,4,Human Resources,1,140,3,Female,32,2,5,Manager,4,Married,18844,21922,9,Y,No,21,4,4,80,1,30,3,3,3,2,2,2,0,100.0,33.333333333333336,100.0,66.66666666666667,100.0,83.33,11.11111111111111,50.0,26.67,66.66666666666667,78.33,93.9178515007899,54.23,66.89,48
50,No,Travel_Frequently,1115,Research & Development,1,3,Life Sciences,1,141,1,Female,73,3,5,Research Director,2,Married,18172,9755,3,Y,Yes,19,3,1,80,0,28,1,2,8,3,0,7,1,0.0,66.66666666666667,33.333333333333336,0.0,0.0,18.33,16.666666666666668,16.666666666666668,16.67,33.333333333333336,6.67,90.37914691943128,79.48,25.42,1375
25,Yes,Travel_Rarely,240,Sales,5,3,Marketing,1,142,3,Male,46,2,2,Sales Executive,3,Single,5744,26959,1,Y,Yes,11,3,4,80,0,6,1,3,6,4,0,3,1,0.0,33.333333333333336,66.66666666666667,66.66666666666667,100.0,33.33,22.22222222222222,16.666666666666668,20.0,66.66666666666667,78.33,24.93417588204318,36.64,37.91,861
25,No,Travel_Rarely,1280,Research & Development,7,1,Medical,1,143,4,Male,64,2,1,Research Scientist,4,Married,2889,26897,1,Y,No,11,3,3,80,2,2,2,3,2,2,2,1,0,0.0,33.333333333333336,100.0,100.0,66.66666666666667,38.33,11.11111111111111,33.333333333333336,20.0,66.66666666666667,81.67,9.899947340705635,20.63,38.51,825
22,No,Travel_Rarely,534,Research & Development,15,3,Medical,1,144,2,Female,59,3,1,Laboratory Technician,4,Single,2871,23785,1,Y,No,15,3,3,80,0,1,5,3,0,0,0,0,0,0.0,66.66666666666667,100.0,33.333333333333336,66.66666666666667,38.33,0.0,83.33333333333333,33.33,66.66666666666667,51.67,9.805160610847814,37.26,39.17,780
51,No,Travel_Frequently,1456,Research & Development,1,4,Medical,1,145,1,Female,30,2,3,Healthcare Representative,1,Single,7484,25796,3,Y,No,20,4,3,80,0,23,1,2,13,12,12,8,0,100.0,33.333333333333336,0.0,0.0,66.66666666666667,58.33,66.66666666666667,16.666666666666668,46.67,33.333333333333336,30.0,34.09689310163244,30.31,47.55,354
34,Yes,Travel_Frequently,658,Research & Development,7,3,Life Sciences,1,147,1,Male,66,1,2,Laboratory Technician,3,Single,6074,22887,1,Y,Yes,24,4,4,80,0,9,3,3,9,7,0,6,1,100.0,0.0,66.66666666666667,0.0,100.0,65.0,38.888888888888886,50.0,43.33,66.66666666666667,48.33,26.67193259610321,20.67,51.52,235
54,No,Non-Travel,142,Human Resources,26,3,Human Resources,1,148,4,Female,30,4,4,Manager,4,Single,17328,13871,2,Y,Yes,12,3,3,80,0,23,3,3,5,3,4,4,1,0.0,100.0,100.0,100.0,66.66666666666667,51.67,16.666666666666668,50.0,30.0,66.66666666666667,81.67,85.93470247498684,94.37,58.24,134
24,No,Travel_Rarely,1127,Research & Development,18,1,Life Sciences,1,150,2,Male,52,3,1,Laboratory Technician,3,Married,2774,13257,0,Y,No,12,3,3,80,1,6,2,3,5,3,1,2,0,0.0,66.66666666666667,66.66666666666667,33.333333333333336,66.66666666666667,33.33,16.666666666666668,33.333333333333336,23.33,66.66666666666667,51.67,9.294365455502897,37.05,34.64,1019
34,No,Travel_Rarely,1031,Research & Development,6,4,Life Sciences,1,151,3,Female,45,2,2,Research Scientist,2,Divorced,4505,15000,6,Y,No,15,3,3,80,1,12,3,3,1,0,0,0,0,0.0,33.333333333333336,33.333333333333336,66.66666666666667,66.66666666666667,25.0,0.0,50.0,20.0,66.66666666666667,66.67,18.409689310163245,24.03,30.1,1238
37,No,Travel_Rarely,1189,Sales,3,3,Life Sciences,1,152,3,Male,87,3,3,Sales Executive,4,Single,7428,14506,2,Y,No,12,3,1,80,0,12,3,3,5,3,1,3,0,0.0,66.66666666666667,100.0,66.66666666666667,0.0,35.0,16.666666666666668,50.0,30.0,66.66666666666667,43.33,33.80200105318589,46.85,37.03,901
34,No,Travel_Rarely,1354,Research & Development,5,3,Medical,1,153,3,Female,45,2,3,Manager,1,Single,11631,5615,2,Y,No,12,3,4,80,0,14,6,3,11,10,5,8,0,0.0,33.333333333333336,0.0,66.66666666666667,100.0,23.33,55.55555555555556,100.0,73.33,66.66666666666667,78.33,55.934702474986835,39.04,43.94,512
36,No,Travel_Frequently,1467,Sales,11,2,Technical Degree,1,154,2,Female,92,3,3,Sales Executive,4,Married,9738,22952,0,Y,No,14,3,3,80,1,10,6,3,9,7,2,8,0,0.0,66.66666666666667,100.0,33.333333333333336,66.66666666666667,38.33,38.888888888888886,100.0,63.33,66.66666666666667,51.67,45.96629805160611,51.72,47.34,363
36,No,Travel_Rarely,922,Research & Development,3,2,Life Sciences,1,155,1,Female,39,3,1,Laboratory Technician,4,Divorced,2835,2561,5,Y,No,22,4,1,80,1,7,2,3,1,0,0,0,0,100.0,66.66666666666667,100.0,0.0,0.0,73.33,0.0,33.333333333333336,13.33,66.66666666666667,13.33,9.615587151132175,37.18,46.91,380
43,No,Travel_Frequently,394,Sales,26,2,Life Sciences,1,158,3,Male,92,3,4,Manager,4,Married,16959,19494,1,Y,Yes,12,3,4,80,2,25,3,4,25,12,4,12,1,0.0,66.66666666666667,100.0,66.66666666666667,100.0,45.0,66.66666666666667,50.0,60.0,100.0,85.0,83.99157451290152,76.93,58.79,127
30,No,Travel_Frequently,1312,Research & Development,23,3,Life Sciences,1,159,1,Male,96,1,1,Research Scientist,3,Divorced,2613,22310,1,Y,No,25,4,3,80,3,10,2,2,10,7,0,9,0,100.0,0.0,66.66666666666667,0.0,66.66666666666667,61.67,38.888888888888886,33.333333333333336,36.67,33.333333333333336,30.0,8.446550816219062,3.38,43.17,550
33,No,Non-Travel,750,Sales,22,2,Marketing,1,160,3,Male,95,3,2,Sales Executive,2,Married,6146,15480,0,Y,No,13,3,1,80,1,8,2,4,7,7,0,7,0,0.0,66.66666666666667,33.333333333333336,66.66666666666667,0.0,25.0,38.888888888888886,33.333333333333336,36.67,100.0,50.0,27.051079515534493,44.15,33.96,1048
56,Yes,Travel_Rarely,441,Research & Development,14,4,Life Sciences,1,161,2,Female,72,3,1,Research Scientist,2,Married,4963,4510,9,Y,Yes,18,3,1,80,3,7,2,3,5,4,4,3,1,0.0,66.66666666666667,33.333333333333336,33.333333333333336,0.0,21.67,22.22222222222222,33.333333333333336,26.67,66.66666666666667,28.33,20.821484992101105,51.66,28.17,1311
51,No,Travel_Rarely,684,Research & Development,6,3,Life Sciences,1,162,1,Male,51,3,5,Research Director,3,Single,19537,6462,7,Y,No,13,3,3,80,0,23,5,3,20,18,15,15,0,0.0,66.66666666666667,66.66666666666667,0.0,66.66666666666667,30.0,100.0,83.33333333333333,93.33,66.66666666666667,36.67,97.56714060031595,72.36,50.02,273
31,Yes,Travel_Rarely,249,Sales,6,4,Life Sciences,1,163,2,Male,76,1,2,Sales Executive,3,Married,6172,20739,4,Y,Yes,18,3,2,80,0,12,3,2,7,7,7,7,1,0.0,0.0,66.66666666666667,33.333333333333336,33.333333333333336,16.67,38.888888888888886,50.0,43.33,33.333333333333336,33.33,27.187993680884677,20.88,25.13,1382
26,No,Travel_Rarely,841,Research & Development,6,3,Other,1,164,3,Female,46,2,1,Research Scientist,2,Married,2368,23300,1,Y,No,19,3,3,80,0,5,3,2,5,4,4,3,0,0.0,33.333333333333336,33.333333333333336,66.66666666666667,66.66666666666667,25.0,22.22222222222222,50.0,33.33,33.333333333333336,60.0,7.156398104265403,19.53,31.1,1192
58,Yes,Travel_Rarely,147,Research & Development,23,4,Medical,1,165,4,Female,94,3,3,Healthcare Representative,4,Married,10312,3465,1,Y,No,12,3,4,80,1,40,3,2,40,10,15,6,0,0.0,66.66666666666667,100.0,100.0,100.0,48.33,55.55555555555556,50.0,53.33,33.333333333333336,86.67,48.988941548183256,52.93,55.77,165
19,Yes,Travel_Rarely,528,Sales,22,1,Marketing,1,167,4,Male,50,3,1,Sales Representative,3,Single,1675,26820,1,Y,Yes,19,3,4,80,0,0,2,2,0,0,0,0,1,0.0,66.66666666666667,66.66666666666667,100.0,100.0,43.33,0.0,33.333333333333336,13.33,33.333333333333336,86.67,3.5071090047393363,44.74,44.04,503
22,No,Travel_Rarely,594,Research & Development,2,1,Technical Degree,1,169,3,Male,100,3,1,Laboratory Technician,4,Married,2523,19299,0,Y,No,14,3,3,80,1,3,2,3,2,1,2,1,0,0.0,66.66666666666667,100.0,66.66666666666667,66.66666666666667,41.67,5.555555555555555,33.333333333333336,16.67,66.66666666666667,66.67,7.972617166929963,36.52,39.65,748
49,No,Travel_Rarely,470,Research & Development,20,4,Medical,1,170,3,Female,96,3,2,Manufacturing Director,1,Married,6567,5549,1,Y,No,14,3,3,80,0,16,2,2,15,11,5,11,0,0.0,66.66666666666667,0.0,66.66666666666667,66.66666666666667,26.67,61.111111111111114,33.333333333333336,50.0,33.333333333333336,60.0,29.268035808320167,45.04,39.09,784
43,No,Travel_Frequently,957,Research & Development,28,3,Medical,1,171,2,Female,72,4,1,Research Scientist,3,Single,4739,16090,4,Y,No,12,3,4,80,0,18,2,3,3,2,1,2,0,0.0,100.0,66.66666666666667,33.333333333333336,100.0,43.33,11.11111111111111,33.333333333333336,20.0,66.66666666666667,63.33,19.641916798314902,57.86,43.85,519
50,No,Travel_Frequently,809,Sales,12,3,Marketing,1,174,3,Female,77,3,3,Sales Executive,4,Single,9208,6645,4,Y,No,11,3,4,80,0,16,3,3,2,2,2,1,0,0.0,66.66666666666667,100.0,66.66666666666667,100.0,45.0,11.11111111111111,50.0,26.67,66.66666666666667,78.33,43.175355450236964,50.6,47.17,368
31,Yes,Travel_Rarely,542,Sales,20,3,Life Sciences,1,175,2,Female,71,1,2,Sales Executive,3,Married,4559,24788,3,Y,Yes,11,3,3,80,1,4,2,3,2,2,2,2,1,0.0,0.0,66.66666666666667,33.333333333333336,66.66666666666667,20.0,11.11111111111111,33.333333333333336,20.0,66.66666666666667,51.67,18.694049499736703,17.48,24.37,1394
41,No,Travel_Rarely,802,Sales,9,1,Life Sciences,1,176,3,Male,96,3,3,Sales Executive,3,Divorced,8189,21196,3,Y,Yes,13,3,3,80,1,12,2,3,9,7,0,7,1,0.0,66.66666666666667,66.66666666666667,66.66666666666667,66.66666666666667,36.67,38.888888888888886,33.333333333333336,36.67,66.66666666666667,66.67,37.80937335439705,58.46,44.44,484
26,No,Travel_Rarely,1355,Human Resources,25,1,Life Sciences,1,177,3,Female,61,3,1,Human Resources,3,Married,2942,8916,1,Y,No,23,4,4,80,1,8,3,3,8,7,5,7,0,100.0,66.66666666666667,66.66666666666667,66.66666666666667,100.0,85.0,38.888888888888886,50.0,43.33,66.66666666666667,78.33,10.179041600842549,37.4,68.53,35
36,No,Travel_Rarely,216,Research & Development,6,2,Medical,1,178,2,Male,84,3,2,Manufacturing Director,2,Divorced,4941,2819,6,Y,No,20,4,4,80,2,7,0,3,3,2,0,1,0,100.0,66.66666666666667,33.333333333333336,33.333333333333336,100.0,76.67,11.11111111111111,0.0,6.67,66.66666666666667,63.33,20.705634544497105,41.62,55.41,168
51,Yes,Travel_Frequently,1150,Research & Development,8,4,Life Sciences,1,179,1,Male,53,1,3,Manufacturing Director,4,Single,10650,25150,2,Y,No,15,3,4,80,0,18,2,3,4,2,0,3,0,0.0,0.0,100.0,0.0,100.0,25.0,11.11111111111111,33.333333333333336,20.0,66.66666666666667,48.33,50.76882569773565,20.31,26.8,1349
39,No,Travel_Rarely,1329,Sales,4,4,Life Sciences,1,182,4,Female,47,2,2,Sales Executive,3,Married,5902,14590,4,Y,No,14,3,3,80,1,17,1,4,15,11,5,9,0,0.0,33.333333333333336,66.66666666666667,100.0,66.66666666666667,33.33,61.111111111111114,16.666666666666668,43.33,100.0,88.33,25.766192733017377,26.97,42.63,574
25,No,Travel_Rarely,959,Sales,28,3,Life Sciences,1,183,1,Male,41,2,2,Sales Executive,3,Married,8639,24835,2,Y,No,18,3,4,80,0,6,3,3,2,2,2,2,0,0.0,33.333333333333336,66.66666666666667,0.0,100.0,26.67,11.11111111111111,50.0,26.67,66.66666666666667,48.33,40.179041600842545,32.74,30.83,1212
30,No,Travel_Rarely,1240,Human Resources,9,3,Human Resources,1,184,3,Male,48,3,2,Human Resources,4,Married,6347,13982,0,Y,Yes,19,3,4,80,0,12,2,1,11,9,4,7,1,0.0,66.66666666666667,100.0,66.66666666666667,100.0,45.0,50.0,33.333333333333336,43.33,0.0,65.0,28.10953133228015,54.58,49.1,295
32,Yes,Travel_Rarely,1033,Research & Development,9,3,Medical,1,190,1,Female,41,3,1,Laboratory Technician,1,Single,4200,10224,7,Y,No,22,4,1,80,0,10,2,4,5,4,0,4,0,100.0,66.66666666666667,0.0,0.0,0.0,58.33,22.22222222222222,33.333333333333336,26.67,100.0,20.0,16.803580832016852,40.05,43.51,532
45,No,Travel_Rarely,1316,Research & Development,29,3,Medical,1,192,3,Male,83,3,1,Research Scientist,4,Single,3452,9752,5,Y,No,13,3,2,80,0,9,2,2,6,5,0,3,0,0.0,66.66666666666667,100.0,66.66666666666667,33.333333333333336,38.33,27.77777777777778,33.333333333333336,30.0,33.333333333333336,48.33,12.86466561348078,38.48,38.19,847
38,No,Travel_Rarely,364,Research & Development,3,5,Technical Degree,1,193,4,Female,32,3,2,Research Scientist,3,Single,4317,2302,3,Y,Yes,20,4,2,80,0,19,2,3,3,2,2,2,1,100.0,66.66666666666667,66.66666666666667,100.0,33.333333333333336,81.67,11.11111111111111,33.333333333333336,20.0,66.66666666666667,70.0,17.41969457609268,50.3,62.88,72
30,No,Travel_Rarely,438,Research & Development,18,3,Life Sciences,1,194,1,Female,75,3,1,Research Scientist,3,Single,2632,23910,1,Y,No,14,3,3,80,0,5,4,2,5,4,0,4,0,0.0,66.66666666666667,66.66666666666667,0.0,66.66666666666667,30.0,22.22222222222222,66.66666666666667,40.0,33.333333333333336,30.0,8.546603475513429,36.75,33.01,1102
